,Unnamed: 0,country,state,district,year,dyid,Serial No.,District,calcium,SDP,Gini,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
149,149,India,Maharashtra,Akola,2016,Akola2016,351.0,Akola,84.285713,985933.0,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
150,150,India,Maharashtra,Akola,2017,Akola2017,351.0,Akola,111.54833,1026049.0,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
151,151,India,Maharashtra,Akola,2018,Akola2018,351.0,Akola,96.455025,1067752.0,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
152,152,India,Kerala,Alappuzha,2000,Alappuzha2000,266.0,Alappuzha,19.879999,79808.0,0.32,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,153,India,Kerala,Alappuzha,2001,Alappuzha2001,266.0,Alappuzha,32.031578,83795.0,0.32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,154,India,Kerala,Alappuzha,2002,Alappuzha2002,266.0,Alappuzha,22.48889,89927.0,0.32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
155,155,India,Kerala,Alappuzha,2003,Alappuzha2003,266.0,Alappuzha,,95755.0,0.32,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
156,156,India,Kerala,Alappuzha,2004,Alappuzha2004,266.0,Alappuzha,29.143999,104776.0,0.32,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,157,India,Kerala,Alappuzha,2005,Alappuzha2005,266.0,Alappuzha,,115500.0,0.32,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
158,158,India,Kerala,Alappuzha,2006,Alappuzha2006,266.0,Alappuzha,24.61875,124625.0,0.32,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
159,159,India,Kerala,Alappuzha,2007,Alappuzha2007,266.0,Alappuzha,26.612122,135747.0,0.32,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
160,160,India,Kerala,Alappuzha,2008,Alappuzha2008,266.0,Alappuzha,15.164706,144094.0,0.32,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
161,161,India,Kerala,Alappuzha,2009,Alappuzha2009,266.0,Alappuzha,17.983334,157123.0,0.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
162,162,India,Kerala,Alappuzha,2010,Alappuzha2010,266.0,Alappuzha,15.366667,167178.0,0.32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
163,163,India,Kerala,Alappuzha,2011,Alappuzha2011,266.0,Alappuzha,19.317648,176915.0,0.32,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
164,164,India,Kerala,Alappuzha,2012,Alappuzha2012,266.0,Alappuzha,24.434999,188023.0,0.32,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,165,India,Kerala,Alappuzha,2013,Alappuzha2013,266.0,Alappuzha,17.945173,196701.0,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
166,166,India,Kerala,Alappuzha,2014,Alappuzha2014,266.0,Alappuzha,18.478571,206100.0,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
167,167,India,Kerala,Alappuzha,2015,Alappuzha2015,266.0,Alappuzha,28.969231,221750.0,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
168,168,India,Kerala,Alappuzha,2016,Alappuzha2016,266.0,Alappuzha,35.235714,239260.0,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
169,169,India,Kerala,Alappuzha,2017,Alappuzha2017,266.0,Alappuzha,33.200001,255206.0,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
170,170,India,Kerala,Alappuzha,2018,Alappuzha2018,266.0,Alappuzha,22.870888,275488.0,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
171,171,India,Uttar Pradesh,Aligarh,2000,Aligarh2000,546.0,Aligarh,12.0,198839.0,0.28,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
172,172,India,Uttar Pradesh,Aligarh,2001,Aligarh2001,546.0,Aligarh,,202456.0,0.28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,173,India,Uttar Pradesh,Aligarh,2002,Aligarh2002,546.0,Aligarh,,209007.0,0.28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,174,India,Uttar Pradesh,Aligarh,2003,Aligarh2003,546.0,Aligarh,,220012.0,0.28,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,175,India,Uttar Pradesh,Aligarh,2004,Aligarh2004,546.0,Aligarh,28.0,231029.0,0.28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176,176,India,Uttar Pradesh,Aligarh,2005,Aligarh2005,546.0,Aligarh,41.111111,244514.0,0.28,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
177,177,India,Uttar Pradesh,Aligarh,2006,Aligarh2006,546.0,Aligarh,,263935.0,0.28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
178,178,India,Uttar Pradesh,Aligarh,2007,Aligarh2007,546.0,Aligarh,,280851.0,0.28,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
179,179,India,Uttar Pradesh,Aligarh,2008,Aligarh2008,546.0,Aligarh,,302192.0,0.28,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
180,180,India,Uttar Pradesh,Aligarh,2009,Aligarh2009,546.0,Aligarh,,320989.0,0.28,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
181,181,India,Uttar Pradesh,Aligarh,2010,Aligarh2010,546.0,Aligarh,,346621.0,0.28,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
182,182,India,Uttar Pradesh,Aligarh,2011,Aligarh2011,546.0,Aligarh,,365375.0,0.28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
183,183,India,Uttar Pradesh,Aligarh,2012,Aligarh2012,546.0,Aligarh,,381471.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
184,184,India,Uttar Pradesh,Aligarh,2013,Aligarh2013,546.0,Aligarh,,400680.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
185,185,India,Uttar Pradesh,Aligarh,2014,Aligarh2014,546.0,Aligarh,,413263.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
186,186,India,Uttar Pradesh,Aligarh,2015,Aligarh2015,546.0,Aligarh,,448582.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
187,187,India,Uttar Pradesh,Aligarh,2016,Aligarh2016,546.0,Aligarh,14.222222,503182.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
188,188,India,Uttar Pradesh,Aligarh,2017,Aligarh2017,546.0,Aligarh,,522441.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
189,189,India,Uttar Pradesh,Aligarh,2018,Aligarh2018,546.0,Aligarh,43.84,537577.0,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
190,190,India,West Bengal,Alipurduar,2000,Alipurduar2000,623.0,Jalpaiguri,36.0,151670.0,0.22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
191,191,India,West Bengal,Alipurduar,2001,Alipurduar2001,623.0,Jalpaiguri,36.599998,162624.0,0.22,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
192,192,India,West Bengal,Alipurduar,2002,Alipurduar2002,623.0,Jalpaiguri,30.4,168324.0,0.22,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193,193,India,West Bengal,Alipurduar,2003,Alipurduar2003,623.0,Jalpaiguri,,178214.0,0.22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194,194,India,West Bengal,Alipurduar,2004,Alipurduar2004,623.0,Jalpaiguri,22.333334,190029.0,0.22,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
195,195,India,West Bengal,Alipurduar,2005,Alipurduar2005,623.0,Jalpaiguri,45.0,201994.0,0.22,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
196,196,India,West Bengal,Alipurduar,2006,Alipurduar2006,623.0,Jalpaiguri,39.0,217849.0,0.22,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
197,197,India,West Bengal,Alipurduar,2007,Alipurduar2007,623.0,Jalpaiguri,,234798.0,0.22,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
198,198,India,West Bengal,Alipurduar,2008,Alipurduar2008,623.0,Jalpaiguri,21.6,244262.0,0.22,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
199,199,India,West Bengal,Alipurduar,2009,Alipurduar2009,623.0,Jalpaiguri,18.571428,263230.0,0.22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
200,200,India,West Bengal,Alipurduar,2010,Alipurduar2010,623.0,Jalpaiguri,,279191.0,0.22,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
201,201,India,West Bengal,Alipurduar,2011,Alipurduar2011,623.0,Jalpaiguri,20.666666,289432.0,0.22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
202,202,India,West Bengal,Alipurduar,2012,Alipurduar2012,623.0,Jalpaiguri,26.0,301479.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
203,203,India,West Bengal,Alipurduar,2013,Alipurduar2013,623.0,Jalpaiguri,76.666664,308238.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
204,204,India,West Bengal,Alipurduar,2014,Alipurduar2014,623.0,Jalpaiguri,,315425.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
205,205,India,West Bengal,Alipurduar,2015,Alipurduar2015,623.0,Jalpaiguri,,334561.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
206,206,India,West Bengal,Alipurduar,2016,Alipurduar2016,623.0,Jalpaiguri,27.555555,357756.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
207,207,India,West Bengal,Alipurduar,2017,Alipurduar2017,623.0,Jalpaiguri,34.888889,381534.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
208,208,India,West Bengal,Alipurduar,2018,Alipurduar2018,623.0,Jalpaiguri,25.5,403248.0,0.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
209,209,India,Madhya Pradesh,Alirajpur,2000,Alirajpur2000,283.0,Alirajpur,113.6,85664.0,0.32,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
210,210,India,Madhya Pradesh,Alirajpur,2001,Alirajpur2001,283.0,Alirajpur,134.28572,91792.0,0.32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,211,India,Madhya Pradesh,Alirajpur,2002,Alirajpur2002,283.0,Alirajpur,117.33334,87005.0,0.32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,212,India,Madhya Pradesh,Alirajpur,2003,Alirajpur2003,283.0,Alirajpur,,96765.0,0.32,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,213,India,Madhya Pradesh,Alirajpur,2004,Alirajpur2004,283.0,Alirajpur,131.42857,99940.0,0.32,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
214,214,India,Madhya Pradesh,Alirajpur,2005,Alirajpur2005,283.0,Alirajpur,,104975.0,0.32,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
215,215,India,Madhya Pradesh,Alirajpur,2006,Alirajpur2006,283.0,Alirajpur,70.888885,114545.0,0.32,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
216,216,India,Madhya Pradesh,Alirajpur,2007,Alirajpur2007,283.0,Alirajpur,86.727272,119958.0,0.32,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
217,217,India,Madhya Pradesh,Alirajpur,2008,Alirajpur2008,283.0,Alirajpur,118.88889,135124.0,0.32,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
218,218,India,Madhya Pradesh,Alirajpur,2009,Alirajpur2009,283.0,Alirajpur,119.55556,147933.0,0.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
219,219,India,Madhya Pradesh,Alirajpur,2010,Alirajpur2010,283.0,Alirajpur,117.11111,155701.0,0.32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
