,country,state,district,year,dyid,calcium,SDP
7410,India,Tamilnadu,Namakkal,2016,Namakkal2016,106.46154,403830.3946
7411,India,Tamilnadu,Namakkal,2017,Namakkal2017,45.951218,438088.9098
7412,India,Tamilnadu,Namakkal,2018,Namakkal2018,79.148933,469312.4037
7413,India,Maharashtra,Nanded,2000,Nanded2000,84.814812,210526.0
7414,India,Maharashtra,Nanded,2001,Nanded2001,88.260872,217963.0
7415,India,Maharashtra,Nanded,2002,Nanded2002,40.923077,232994.0
7416,India,Maharashtra,Nanded,2003,Nanded2003,,250989.0
7417,India,Maharashtra,Nanded,2004,Nanded2004,69.599998,272860.0
7418,India,Maharashtra,Nanded,2005,Nanded2005,82.823532,312392.0067
7419,India,Maharashtra,Nanded,2006,Nanded2006,73.199997,355420.8288
7420,India,Maharashtra,Nanded,2007,Nanded2007,72.380951,396788.2581
7421,India,Maharashtra,Nanded,2008,Nanded2008,71.866669,403020.878
7422,India,Maharashtra,Nanded,2009,Nanded2009,61.25,441960.0042
7423,India,Maharashtra,Nanded,2010,Nanded2010,,492315.7681
7424,India,Maharashtra,Nanded,2011,Nanded2011,,513169.0878
7425,India,Maharashtra,Nanded,2012,Nanded2012,41.0,541918.7142
7426,India,Maharashtra,Nanded,2013,Nanded2013,66.032257,577375.1845
7427,India,Maharashtra,Nanded,2014,Nanded2014,86.17234,612808.8795
7428,India,Maharashtra,Nanded,2015,Nanded2015,86.375,661626.2078
7429,India,Maharashtra,Nanded,2016,Nanded2016,78.774193,727040.298
7430,India,Maharashtra,Nanded,2017,Nanded2017,94.378098,756622.5823
7431,India,Maharashtra,Nanded,2018,Nanded2018,85.455734,787375.0576
7432,India,Maharashtra,Nandurbar,2000,Nandurbar2000,85.272728,210526.0
7433,India,Maharashtra,Nandurbar,2001,Nandurbar2001,43.0,217963.0
7434,India,Maharashtra,Nandurbar,2002,Nandurbar2002,67.0,232994.0
7435,India,Maharashtra,Nandurbar,2003,Nandurbar2003,,250989.0
7436,India,Maharashtra,Nandurbar,2004,Nandurbar2004,105.11111,272860.0
7437,India,Maharashtra,Nandurbar,2005,Nandurbar2005,56.5,312392.0067
7438,India,Maharashtra,Nandurbar,2006,Nandurbar2006,64.571426,355420.8288
7439,India,Maharashtra,Nandurbar,2007,Nandurbar2007,39.555557,396788.2581
7440,India,Maharashtra,Nandurbar,2008,Nandurbar2008,65.428574,403020.878
7441,India,Maharashtra,Nandurbar,2009,Nandurbar2009,80.285713,441960.0042
7442,India,Maharashtra,Nandurbar,2010,Nandurbar2010,,492315.7681
7443,India,Maharashtra,Nandurbar,2011,Nandurbar2011,,513169.0878
7444,India,Maharashtra,Nandurbar,2012,Nandurbar2012,57.111111,541918.7142
7445,India,Maharashtra,Nandurbar,2013,Nandurbar2013,53.4375,577375.1845
7446,India,Maharashtra,Nandurbar,2014,Nandurbar2014,66.375,612808.8795
7447,India,Maharashtra,Nandurbar,2015,Nandurbar2015,56.0,661626.2078
7448,India,Maharashtra,Nandurbar,2016,Nandurbar2016,91.947365,727040.298
7449,India,Maharashtra,Nandurbar,2017,Nandurbar2017,105.56206,756622.5823
7450,India,Maharashtra,Nandurbar,2018,Nandurbar2018,91.983597,787375.0576
7451,India,Telangana,Narayanpet,2000,Narayanpet2000,140.0,
7452,India,Telangana,Narayanpet,2001,Narayanpet2001,,
7453,India,Telangana,Narayanpet,2002,Narayanpet2002,,
7454,India,Telangana,Narayanpet,2003,Narayanpet2003,49.0,
7455,India,Telangana,Narayanpet,2004,Narayanpet2004,24.0,79916.0
7456,India,Telangana,Narayanpet,2005,Narayanpet2005,72.0,92751.0
7457,India,Telangana,Narayanpet,2006,Narayanpet2006,231.0,102977.0
7458,India,Telangana,Narayanpet,2007,Narayanpet2007,106.5,113456.0
7459,India,Telangana,Narayanpet,2008,Narayanpet2008,56.0,128918.0
7460,India,Telangana,Narayanpet,2009,Narayanpet2009,57.0,129267.0
7461,India,Telangana,Narayanpet,2010,Narayanpet2010,44.0,152123.0
7462,India,Telangana,Narayanpet,2011,Narayanpet2011,,160602.0
7463,India,Telangana,Narayanpet,2012,Narayanpet2012,,165080.1387
7464,India,Telangana,Narayanpet,2013,Narayanpet2013,37.0,172681.0219
7465,India,Telangana,Narayanpet,2014,Narayanpet2014,52.0,184192.0033
7466,India,Telangana,Narayanpet,2015,Narayanpet2015,52.0,205923.2781
7467,India,Telangana,Narayanpet,2016,Narayanpet2016,64.0,225107.7532
7468,India,Telangana,Narayanpet,2017,Narayanpet2017,83.333336,246058.0951
7469,India,Telangana,Narayanpet,2018,Narayanpet2018,91.333336,268925.946
7470,India,Chhattisgarh,Narayanpur,2000,Narayanpur2000,,22372.0
7471,India,Chhattisgarh,Narayanpur,2001,Narayanpur2001,28.0,25503.0
7472,India,Chhattisgarh,Narayanpur,2002,Narayanpur2002,,25072.0
7473,India,Chhattisgarh,Narayanpur,2003,Narayanpur2003,,29782.0
7474,India,Chhattisgarh,Narayanpur,2004,Narayanpur2004,34.0,31377.0
7475,India,Chhattisgarh,Narayanpur,2005,Narayanpur2005,56.0,31889.50023
7476,India,Chhattisgarh,Narayanpur,2006,Narayanpur2006,,37956.10938
7477,India,Chhattisgarh,Narayanpur,2007,Narayanpur2007,,41024.28824
7478,India,Chhattisgarh,Narayanpur,2008,Narayanpur2008,,43715.67321
7479,India,Chhattisgarh,Narayanpur,2009,Narayanpur2009,,44929.44992
7480,India,Chhattisgarh,Narayanpur,2010,Narayanpur2010,,49261.44251
7481,India,Chhattisgarh,Narayanpur,2011,Narayanpur2011,,52512.33229
7482,India,Chhattisgarh,Narayanpur,2012,Narayanpur2012,,54906.65551
7483,India,Chhattisgarh,Narayanpur,2013,Narayanpur2013,,60344.90949
7484,India,Chhattisgarh,Narayanpur,2014,Narayanpur2014,,61031.42723
7485,India,Chhattisgarh,Narayanpur,2015,Narayanpur2015,,62332.48908
7486,India,Chhattisgarh,Narayanpur,2016,Narayanpur2016,,69220.55042
7487,India,Chhattisgarh,Narayanpur,2017,Narayanpur2017,,71631.48262
7488,India,Chhattisgarh,Narayanpur,2018,Narayanpur2018,,77218.8512
7489,India,Gujarat,Narmada,2000,Narmada2000,44.0,86431.0
7490,India,Gujarat,Narmada,2001,Narmada2001,,93455.0
7491,India,Gujarat,Narmada,2002,Narmada2002,46.400002,101603.0
7492,India,Gujarat,Narmada,2003,Narmada2003,,118525.0
7493,India,Gujarat,Narmada,2004,Narmada2004,54.454544,125599.0
7494,India,Gujarat,Narmada,2005,Narmada2005,31.333334,143830.2317
7495,India,Gujarat,Narmada,2006,Narmada2006,65.5,155994.5931
7496,India,Gujarat,Narmada,2007,Narmada2007,61.200001,174440.1805
7497,India,Gujarat,Narmada,2008,Narmada2008,54.222221,181896.7212
7498,India,Gujarat,Narmada,2009,Narmada2009,68.444443,207599.075
7499,India,Gujarat,Narmada,2010,Narmada2010,78.0,230317.9376
7500,India,Gujarat,Narmada,2011,Narmada2011,77.0,245624.7348
7501,India,Gujarat,Narmada,2012,Narmada2012,79.333336,275059.5603
7502,India,Gujarat,Narmada,2013,Narmada2013,50.799999,295726.1724
7503,India,Gujarat,Narmada,2014,Narmada2014,81.599998,325294.6867
7504,India,Gujarat,Narmada,2015,Narmada2015,75.666664,357170.9651
7505,India,Gujarat,Narmada,2016,Narmada2016,68.333336,389051.3924
7506,India,Gujarat,Narmada,2017,Narmada2017,76.0,436341.1924
7507,India,Gujarat,Narmada,2018,Narmada2018,66.153847,476857.5252
7508,India,Madhya Pradesh,Narsimhapur,2000,Narsimhapur2000,56.0,66750.0
7509,India,Madhya Pradesh,Narsimhapur,2001,Narsimhapur2001,73.199997,71525.0
7510,India,Madhya Pradesh,Narsimhapur,2002,Narsimhapur2002,65.166664,67795.0
7511,India,Madhya Pradesh,Narsimhapur,2003,Narsimhapur2003,,75400.0
7512,India,Madhya Pradesh,Narsimhapur,2004,Narsimhapur2004,98.92308,77874.0
7513,India,Madhya Pradesh,Narsimhapur,2005,Narsimhapur2005,21.166666,81797.30941
7514,India,Madhya Pradesh,Narsimhapur,2006,Narsimhapur2006,,89254.32538
7515,India,Madhya Pradesh,Narsimhapur,2007,Narsimhapur2007,68.879997,93472.17568
7516,India,Madhya Pradesh,Narsimhapur,2008,Narsimhapur2008,82.526314,105289.6369
7517,India,Madhya Pradesh,Narsimhapur,2009,Narsimhapur2009,73.777779,115270.5061
7518,India,Madhya Pradesh,Narsimhapur,2010,Narsimhapur2010,67.199997,121323.3901
7519,India,Madhya Pradesh,Narsimhapur,2011,Narsimhapur2011,55.578949,132153.5954
7520,India,Madhya Pradesh,Narsimhapur,2012,Narsimhapur2012,49.052631,143611.5153
7521,India,Madhya Pradesh,Narsimhapur,2013,Narsimhapur2013,41.5,150980.3965
7522,India,Madhya Pradesh,Narsimhapur,2014,Narsimhapur2014,58.125,158772.3624
7523,India,Madhya Pradesh,Narsimhapur,2015,Narsimhapur2015,36.799999,173500.2966
7524,India,Madhya Pradesh,Narsimhapur,2016,Narsimhapur2016,76.5,196315.5135
7525,India,Madhya Pradesh,Narsimhapur,2017,Narsimhapur2017,88.722221,206841.6175
7526,India,Madhya Pradesh,Narsimhapur,2018,Narsimhapur2018,58.733334,225751.7252
7527,India,Madhya Pradesh,Narsinghpur,2000,Narsinghpur2000,28.0,66750.0
7528,India,Madhya Pradesh,Narsinghpur,2001,Narsinghpur2001,,71525.0
7529,India,Madhya Pradesh,Narsinghpur,2002,Narsinghpur2002,120.0,67795.0
7530,India,Madhya Pradesh,Narsinghpur,2003,Narsinghpur2003,,75400.0
7531,India,Madhya Pradesh,Narsinghpur,2004,Narsinghpur2004,84.0,77874.0
7532,India,Madhya Pradesh,Narsinghpur,2005,Narsinghpur2005,8.0,81797.30941
7533,India,Madhya Pradesh,Narsinghpur,2006,Narsinghpur2006,,89254.32538
7534,India,Madhya Pradesh,Narsinghpur,2007,Narsinghpur2007,72.0,93472.17568
7535,India,Madhya Pradesh,Narsinghpur,2008,Narsinghpur2008,90.0,105289.6369
7536,India,Madhya Pradesh,Narsinghpur,2009,Narsinghpur2009,82.0,115270.5061
7537,India,Madhya Pradesh,Narsinghpur,2010,Narsinghpur2010,86.0,121323.3901
7538,India,Madhya Pradesh,Narsinghpur,2011,Narsinghpur2011,50.0,132153.5954
7539,India,Madhya Pradesh,Narsinghpur,2012,Narsinghpur2012,48.0,143611.5153
7540,India,Madhya Pradesh,Narsinghpur,2013,Narsinghpur2013,56.0,150980.3965
7541,India,Madhya Pradesh,Narsinghpur,2014,Narsinghpur2014,62.0,158772.3624
7542,India,Madhya Pradesh,Narsinghpur,2015,Narsinghpur2015,53.0,173500.2966
7543,India,Madhya Pradesh,Narsinghpur,2016,Narsinghpur2016,120.0,196315.5135
7544,India,Madhya Pradesh,Narsinghpur,2017,Narsinghpur2017,38.0,206841.6175
7545,India,Madhya Pradesh,Narsinghpur,2018,Narsinghpur2018,113.0,225751.7252
7546,India,Maharashtra,Nashik,2000,Nashik2000,43.063831,210526.0
7547,India,Maharashtra,Nashik,2001,Nashik2001,34.636364,217963.0
7548,India,Maharashtra,Nashik,2002,Nashik2002,60.074074,232994.0
7549,India,Maharashtra,Nashik,2003,Nashik2003,,250989.0
7550,India,Maharashtra,Nashik,2004,Nashik2004,98.5,272860.0
7551,India,Maharashtra,Nashik,2005,Nashik2005,54.387096,312392.0067
7552,India,Maharashtra,Nashik,2006,Nashik2006,74.620689,355420.8288
7553,India,Maharashtra,Nashik,2007,Nashik2007,39.923077,396788.2581
7554,India,Maharashtra,Nashik,2008,Nashik2008,72.4375,403020.878
7555,India,Maharashtra,Nashik,2009,Nashik2009,81.809525,441960.0042
7556,India,Maharashtra,Nashik,2010,Nashik2010,,492315.7681
7557,India,Maharashtra,Nashik,2011,Nashik2011,,513169.0878
7558,India,Maharashtra,Nashik,2012,Nashik2012,36.214287,541918.7142
7559,India,Maharashtra,Nashik,2013,Nashik2013,53.666668,577375.1845
7560,India,Maharashtra,Nashik,2014,Nashik2014,36.381035,612808.8795
7561,India,Maharashtra,Nashik,2015,Nashik2015,72.26667,661626.2078
7562,India,Maharashtra,Nashik,2016,Nashik2016,90.509598,727040.298
7563,India,Maharashtra,Nashik,2017,Nashik2017,81.728554,756622.5823
7564,India,Maharashtra,Nashik,2018,Nashik2018,69.06839,787375.0576
7565,India,Gujarat,Navsari,2000,Navsari2000,51.636364,86431.0
7566,India,Gujarat,Navsari,2001,Navsari2001,,93455.0
7567,India,Gujarat,Navsari,2002,Navsari2002,28.0,101603.0
7568,India,Gujarat,Navsari,2003,Navsari2003,,118525.0
7569,India,Gujarat,Navsari,2004,Navsari2004,41.5,125599.0
7570,India,Gujarat,Navsari,2005,Navsari2005,37.200001,143830.2317
7571,India,Gujarat,Navsari,2006,Navsari2006,39.57143,155994.5931
7572,India,Gujarat,Navsari,2007,Navsari2007,78.800003,174440.1805
7573,India,Gujarat,Navsari,2008,Navsari2008,43.75,181896.7212
7574,India,Gujarat,Navsari,2009,Navsari2009,44.799999,207599.075
7575,India,Gujarat,Navsari,2010,Navsari2010,54.666668,230317.9376
7576,India,Gujarat,Navsari,2011,Navsari2011,109.45454,245624.7348
7577,India,Gujarat,Navsari,2012,Navsari2012,58.799999,275059.5603
7578,India,Gujarat,Navsari,2013,Navsari2013,52.0,295726.1724
7579,India,Gujarat,Navsari,2014,Navsari2014,86.285713,325294.6867
7580,India,Gujarat,Navsari,2015,Navsari2015,61.454544,357170.9651
7581,India,Gujarat,Navsari,2016,Navsari2016,76.199997,389051.3924
7582,India,Gujarat,Navsari,2017,Navsari2017,81.53846,436341.1924
7583,India,Gujarat,Navsari,2018,Navsari2018,94.153847,476857.5252
7584,India,Bihar,Nawada,2000,Nawada2000,,53656.0
7585,India,Bihar,Nawada,2001,Nawada2001,64.0,50579.0
7586,India,Bihar,Nawada,2002,Nawada2002,,56975.0
7587,India,Bihar,Nawada,2003,Nawada2003,,53301.0
7588,India,Bihar,Nawada,2004,Nawada2004,,60045.0
7589,India,Bihar,Nawada,2005,Nawada2005,44.5,58549.15922
7590,India,Bihar,Nawada,2006,Nawada2006,,68682.02574
7591,India,Bihar,Nawada,2007,Nawada2007,34.0,72237.6427
7592,India,Bihar,Nawada,2008,Nawada2008,14.0,83250.2142
7593,India,Bihar,Nawada,2009,Nawada2009,38.0,87232.84749
7594,India,Bihar,Nawada,2010,Nawada2010,35.599998,100552.5052
7595,India,Bihar,Nawada,2011,Nawada2011,40.333332,110836.8385
7596,India,Bihar,Nawada,2012,Nawada2012,25.244572,114928.8818
7597,India,Bihar,Nawada,2013,Nawada2013,26.716665,119770.8418
7598,India,Bihar,Nawada,2014,Nawada2014,,124051.0917
7599,India,Bihar,Nawada,2015,Nawada2015,,130580.6071
7600,India,Bihar,Nawada,2016,Nawada2016,35.222221,140313.519
7601,India,Bihar,Nawada,2017,Nawada2017,,151635.0323
7602,India,Bihar,Nawada,2018,Nawada2018,,167613.2091
7603,India,Odisha,Nayagarh,2000,Nayagarh2000,,37386.0
7604,India,Odisha,Nayagarh,2001,Nayagarh2001,,39662.0
7605,India,Odisha,Nayagarh,2002,Nayagarh2002,,39377.0
7606,India,Odisha,Nayagarh,2003,Nayagarh2003,,45127.0
7607,India,Odisha,Nayagarh,2004,Nayagarh2004,,51020.0
7608,India,Odisha,Nayagarh,2005,Nayagarh2005,,53284.82037
7609,India,Odisha,Nayagarh,2006,Nayagarh2006,,59918.68858
7610,India,Odisha,Nayagarh,2007,Nayagarh2007,,65056.93469
7611,India,Odisha,Nayagarh,2008,Nayagarh2008,,69946.03552
7612,India,Odisha,Nayagarh,2009,Nayagarh2009,29.6,70508.8637
7613,India,Odisha,Nayagarh,2010,Nayagarh2010,,74953.70549
7614,India,Odisha,Nayagarh,2011,Nayagarh2011,,77766.34554
7615,India,Odisha,Nayagarh,2012,Nayagarh2012,42.75,82364.33418
7616,India,Odisha,Nayagarh,2013,Nayagarh2013,36.583332,88769.53095
7617,India,Odisha,Nayagarh,2014,Nayagarh2014,32.484848,89839.15806
7618,India,Odisha,Nayagarh,2015,Nayagarh2015,40.604652,96411.90055
7619,India,Odisha,Nayagarh,2016,Nayagarh2016,,111702.7323
7620,India,Odisha,Nayagarh,2017,Nayagarh2017,46.079998,120401.4015
7621,India,Odisha,Nayagarh,2018,Nayagarh2018,50.184212,128834.6631
7622,India,Madhya Pradesh,Neemuch,2000,Neemuch2000,73.800003,66750.0
7623,India,Madhya Pradesh,Neemuch,2001,Neemuch2001,66.5,71525.0
7624,India,Madhya Pradesh,Neemuch,2002,Neemuch2002,60.142857,67795.0
7625,India,Madhya Pradesh,Neemuch,2003,Neemuch2003,,75400.0
7626,India,Madhya Pradesh,Neemuch,2004,Neemuch2004,99.285713,77874.0
7627,India,Madhya Pradesh,Neemuch,2005,Neemuch2005,63.578949,81797.30941
7628,India,Madhya Pradesh,Neemuch,2006,Neemuch2006,,89254.32538
7629,India,Madhya Pradesh,Neemuch,2007,Neemuch2007,86.545456,93472.17568
7630,India,Madhya Pradesh,Neemuch,2008,Neemuch2008,84.235291,105289.6369
7631,India,Madhya Pradesh,Neemuch,2009,Neemuch2009,83.0,115270.5061
7632,India,Madhya Pradesh,Neemuch,2010,Neemuch2010,71.894737,121323.3901
7633,India,Madhya Pradesh,Neemuch,2011,Neemuch2011,,132153.5954
7634,India,Madhya Pradesh,Neemuch,2012,Neemuch2012,53.157894,143611.5153
7635,India,Madhya Pradesh,Neemuch,2013,Neemuch2013,116.92308,150980.3965
7636,India,Madhya Pradesh,Neemuch,2014,Neemuch2014,76.181816,158772.3624
7637,India,Madhya Pradesh,Neemuch,2015,Neemuch2015,87.909088,173500.2966
7638,India,Madhya Pradesh,Neemuch,2016,Neemuch2016,78.190475,196315.5135
7639,India,Madhya Pradesh,Neemuch,2017,Neemuch2017,118.30434,206841.6175
7640,India,Madhya Pradesh,Neemuch,2018,Neemuch2018,100.77273,225751.7252
7641,India,Delhi,New Delhi,2000,New Delhi2000,86.666664,53177.0
7642,India,Delhi,New Delhi,2001,New Delhi2001,65.0,55222.0
7643,India,Delhi,New Delhi,2002,New Delhi2002,80.0,59454.0
7644,India,Delhi,New Delhi,2003,New Delhi2003,,62694.0
7645,India,Delhi,New Delhi,2004,New Delhi2004,,69479.0
7646,India,Delhi,New Delhi,2005,New Delhi2005,,76635.4462
7647,India,Delhi,New Delhi,2006,New Delhi2006,47.0,86150.23349
7648,India,Delhi,New Delhi,2007,New Delhi2007,493.0,95861.61032
7649,India,Delhi,New Delhi,2008,New Delhi2008,90.400002,107802.2246
7650,India,Delhi,New Delhi,2009,New Delhi2009,,116665.6256
7651,India,Delhi,New Delhi,2010,New Delhi2010,106.83334,126341.7924
7652,India,Telangana,Nirmal,2000,Nirmal2000,81.25,
7653,India,Telangana,Nirmal,2001,Nirmal2001,86.0,
7654,India,Telangana,Nirmal,2002,Nirmal2002,,
7655,India,Telangana,Nirmal,2003,Nirmal2003,,
7656,India,Telangana,Nirmal,2004,Nirmal2004,42.0,79916.0
7657,India,Telangana,Nirmal,2005,Nirmal2005,97.5,92751.0
7658,India,Telangana,Nirmal,2006,Nirmal2006,52.766666,102977.0
7659,India,Telangana,Nirmal,2007,Nirmal2007,112.0,113456.0
7660,India,Telangana,Nirmal,2008,Nirmal2008,109.66666,128918.0
7661,India,Telangana,Nirmal,2009,Nirmal2009,79.599998,129267.0
7662,India,Telangana,Nirmal,2010,Nirmal2010,106.33334,152123.0
7663,India,Telangana,Nirmal,2011,Nirmal2011,126.8,160602.0
7664,India,Telangana,Nirmal,2012,Nirmal2012,78.0,165080.1387
7665,India,Telangana,Nirmal,2013,Nirmal2013,98.666664,172681.0219
7666,India,Telangana,Nirmal,2014,Nirmal2014,89.63636,184192.0033
7667,India,Telangana,Nirmal,2015,Nirmal2015,86.888885,205923.2781
7668,India,Telangana,Nirmal,2016,Nirmal2016,96.199997,225107.7532
7669,India,Telangana,Nirmal,2017,Nirmal2017,105.73333,246058.0951
7670,India,Telangana,Nirmal,2018,Nirmal2018,81.0,268925.946
7671,India,Telangana,Nizamabad,2000,Nizamabad2000,61.599998,
7672,India,Telangana,Nizamabad,2001,Nizamabad2001,,
7673,India,Telangana,Nizamabad,2002,Nizamabad2002,,
7674,India,Telangana,Nizamabad,2003,Nizamabad2003,,
7675,India,Telangana,Nizamabad,2004,Nizamabad2004,60.333332,79916.0
7676,India,Telangana,Nizamabad,2005,Nizamabad2005,99.333336,92751.0
7677,India,Telangana,Nizamabad,2006,Nizamabad2006,73.111115,102977.0
7678,India,Telangana,Nizamabad,2007,Nizamabad2007,73.0,113456.0
7679,India,Telangana,Nizamabad,2008,Nizamabad2008,48.75,128918.0
7680,India,Telangana,Nizamabad,2009,Nizamabad2009,53.090908,129267.0
7681,India,Telangana,Nizamabad,2010,Nizamabad2010,98.400002,152123.0
7682,India,Telangana,Nizamabad,2011,Nizamabad2011,93.5,160602.0
7683,India,Telangana,Nizamabad,2012,Nizamabad2012,,165080.1387
7684,India,Telangana,Nizamabad,2013,Nizamabad2013,64.166664,172681.0219
7685,India,Telangana,Nizamabad,2014,Nizamabad2014,71.833336,184192.0033
7686,India,Telangana,Nizamabad,2015,Nizamabad2015,82.25,205923.2781
7687,India,Telangana,Nizamabad,2016,Nizamabad2016,63.25,225107.7532
7688,India,Telangana,Nizamabad,2017,Nizamabad2017,108.69566,246058.0951
7689,India,Telangana,Nizamabad,2018,Nizamabad2018,97.133331,268925.946
7690,India,Andaman And Nicobar Islands,North And Middle Andaman,2000,North And Middle Andaman2000,,838.0
7691,India,Andaman And Nicobar Islands,North And Middle Andaman,2001,North And Middle Andaman2001,,857.0
7692,India,Andaman And Nicobar Islands,North And Middle Andaman,2002,North And Middle Andaman2002,,948.0
7693,India,Andaman And Nicobar Islands,North And Middle Andaman,2003,North And Middle Andaman2003,,1048.0
7694,India,Andaman And Nicobar Islands,North And Middle Andaman,2004,North And Middle Andaman2004,36.941177,1088.0
7695,India,Andaman And Nicobar Islands,North And Middle Andaman,2005,North And Middle Andaman2005,40.375,1145.964482
7696,India,Andaman And Nicobar Islands,North And Middle Andaman,2006,North And Middle Andaman2006,,1351.838334
7697,India,Andaman And Nicobar Islands,North And Middle Andaman,2007,North And Middle Andaman2007,49.625,1491.086344
7698,India,Andaman And Nicobar Islands,North And Middle Andaman,2008,North And Middle Andaman2008,,1718.280465
7699,India,Andaman And Nicobar Islands,North And Middle Andaman,2009,North And Middle Andaman2009,,1939.478261
7700,India,Andaman And Nicobar Islands,North And Middle Andaman,2010,North And Middle Andaman2010,,2108.041641
7701,India,Andaman And Nicobar Islands,North And Middle Andaman,2011,North And Middle Andaman2011,,2285.932639
7702,India,Andaman And Nicobar Islands,North And Middle Andaman,2012,North And Middle Andaman2012,,2389.350279
7703,India,Andaman And Nicobar Islands,North And Middle Andaman,2013,North And Middle Andaman2013,,2559.250678
7704,India,Andaman And Nicobar Islands,North And Middle Andaman,2014,North And Middle Andaman2014,,2787.575325
7705,India,Andaman And Nicobar Islands,North And Middle Andaman,2015,North And Middle Andaman2015,,3010.527628
